"rules","support","confidence","coverage","lift","count"
"{root vegetables,sausage} => {other vegetables}",0.00681240467717336,0.45578231292517,0.0149466192170819,2.3555538873458,67
"{other vegetables,sausage} => {root vegetables}",0.00681240467717336,0.252830188679245,0.0269445856634469,2.31957547169811,67
"{root vegetables,sausage} => {whole milk}",0.00772750381291307,0.517006802721088,0.0149466192170819,2.02338316942376,76
"{sausage,whole milk} => {root vegetables}",0.00772750381291307,0.258503401360544,0.0298932384341637,2.37162402274343,76
"{sausage,yogurt} => {soda}",0.00559227249618709,0.284974093264249,0.0196237925775292,1.63423918790314,55
"{sausage,soda} => {rolls/buns}",0.00965937976614133,0.397489539748954,0.0243009659379766,2.16103351212325,95
"{rolls/buns,sausage} => {soda}",0.00965937976614133,0.315614617940199,0.0306049822064057,1.80995321716727,95
"{rolls/buns,soda} => {sausage}",0.00965937976614133,0.251989389920424,0.0383324860193188,2.68215979422876,95
"{sausage,soda} => {other vegetables}",0.00721911540416879,0.297071129707113,0.0243009659379766,1.53530980592194,71
"{other vegetables,sausage} => {soda}",0.00721911540416879,0.267924528301887,0.0269445856634469,1.53646515209858,71
"{sausage,soda} => {whole milk}",0.0067107269954245,0.276150627615063,0.0243009659379766,1.08075663453806,66
"{sausage,yogurt} => {rolls/buns}",0.00599898322318251,0.305699481865285,0.0196237925775292,1.66199801224161,59
"{sausage,yogurt} => {other vegetables}",0.00813421453990849,0.414507772020725,0.0196237925775292,2.14224063994947,80
"{other vegetables,sausage} => {yogurt}",0.00813421453990849,0.30188679245283,0.0269445856634469,2.16403542549095,80
"{sausage,yogurt} => {whole milk}",0.00874428063040163,0.44559585492228,0.0196237925775292,1.74390578319165,86
"{sausage,whole milk} => {yogurt}",0.00874428063040163,0.292517006802721,0.0298932384341637,2.09686935998889,86
"{rolls/buns,sausage} => {other vegetables}",0.00884595831215048,0.289036544850498,0.0306049822064057,1.49378582165247,87
"{other vegetables,sausage} => {rolls/buns}",0.00884595831215048,0.328301886792453,0.0269445856634469,1.78488062830502,87
"{rolls/buns,sausage} => {whole milk}",0.00935434672089476,0.305647840531561,0.0306049822064057,1.19619837311099,92
"{sausage,whole milk} => {rolls/buns}",0.00935434672089476,0.312925170068027,0.0298932384341637,1.70128195003817,92
"{other vegetables,sausage} => {whole milk}",0.0101677681748856,0.377358490566038,0.0269445856634469,1.47684868870552,100
"{sausage,whole milk} => {other vegetables}",0.0101677681748856,0.340136054421769,0.0298932384341637,1.75787603533268,100
"{bottled water,tropical fruit} => {soda}",0.00518556176919166,0.28021978021978,0.0185053380782918,1.60697465799507,51
"{bottled water,tropical fruit} => {yogurt}",0.00711743772241993,0.384615384615385,0.0185053380782918,2.75706436420722,70
"{bottled water,yogurt} => {tropical fruit}",0.00711743772241993,0.309734513274336,0.0229791560752415,2.95178191671812,70
"{bottled water,tropical fruit} => {rolls/buns}",0.00538891713268937,0.291208791208791,0.0185053380782918,1.58321639664923,53
"{bottled water,tropical fruit} => {other vegetables}",0.00620233858668022,0.335164835164835,0.0185053380782918,1.73218400097013,61
"{bottled water,other vegetables} => {tropical fruit}",0.00620233858668022,0.25,0.0248093543467209,2.38250968992248,61
"{bottled water,tropical fruit} => {whole milk}",0.00803253685815963,0.434065934065934,0.0185053380782918,1.69878171967308,79
"{bottled water,root vegetables} => {other vegetables}",0.00701576004067107,0.448051948051948,0.0156583629893238,2.31560215927005,69
"{bottled water,other vegetables} => {root vegetables}",0.00701576004067107,0.282786885245902,0.0248093543467209,2.59441139588941,69
"{bottled water,root vegetables} => {whole milk}",0.00732079308591764,0.467532467532468,0.0156583629893238,1.82975798574684,72
"{bottled water,soda} => {yogurt}",0.0074224707676665,0.256140350877193,0.028978139298424,1.83610812746151,73
"{bottled water,yogurt} => {soda}",0.0074224707676665,0.323008849557522,0.0229791560752415,1.85235687195232,73
"{soda,yogurt} => {bottled water}",0.0074224707676665,0.271375464684015,0.0273512963904423,2.4553612651033,73
"{bottled water,rolls/buns} => {soda}",0.00681240467717336,0.281512605042017,0.0241992882562278,1.61438861258789,67
"{bottled water,soda} => {whole milk}",0.00752414844941535,0.259649122807018,0.028978139298424,1.01617553633387,74
"{bottled water,yogurt} => {rolls/buns}",0.00711743772241993,0.309734513274336,0.0229791560752415,1.68393528913936,70
"{bottled water,rolls/buns} => {yogurt}",0.00711743772241993,0.294117647058824,0.0241992882562278,2.10834333733493,70
"{bottled water,yogurt} => {other vegetables}",0.00813421453990849,0.353982300884956,0.0229791560752415,1.82943559075331,80
"{bottled water,other vegetables} => {yogurt}",0.00813421453990849,0.327868852459016,0.0248093543467209,2.3502843760455,80
"{bottled water,yogurt} => {whole milk}",0.00965937976614133,0.420353982300885,0.0229791560752415,1.645117953016,95
"{bottled water,whole milk} => {yogurt}",0.00965937976614133,0.281065088757396,0.0343670564311134,2.01477780461297,95
"{bottled water,rolls/buns} => {other vegetables}",0.00732079308591764,0.302521008403361,0.0241992882562278,1.56347562671942,72
"{bottled water,other vegetables} => {rolls/buns}",0.00732079308591764,0.295081967213115,0.0248093543467209,1.60427371340021,72
"{bottled water,rolls/buns} => {whole milk}",0.00874428063040163,0.361344537815126,0.0241992882562278,1.41417569813441,86
"{bottled water,whole milk} => {rolls/buns}",0.00874428063040163,0.254437869822485,0.0343670564311134,1.38330373117974,86
"{bottled water,other vegetables} => {whole milk}",0.0107778342653787,0.434426229508197,0.0248093543467209,1.70019178957943,106
"{bottled water,whole milk} => {other vegetables}",0.0107778342653787,0.313609467455621,0.0343670564311134,1.62078250784342,106
"{root vegetables,tropical fruit} => {yogurt}",0.00813421453990849,0.386473429951691,0.0210472801220132,2.77038351572513,80
"{tropical fruit,yogurt} => {root vegetables}",0.00813421453990849,0.277777777777778,0.0292831723436706,2.54845563847429,80
"{root vegetables,yogurt} => {tropical fruit}",0.00813421453990849,0.31496062992126,0.0258261311642095,3.00158701092596,80
"{root vegetables,tropical fruit} => {rolls/buns}",0.00589730554143366,0.280193236714976,0.0210472801220132,1.52332807246644,58
"{root vegetables,tropical fruit} => {other vegetables}",0.0123029994916116,0.584541062801932,0.0210472801220132,3.0209991343442,121
"{other vegetables,tropical fruit} => {root vegetables}",0.0123029994916116,0.342776203966006,0.0358922216573462,3.14477981903514,121
"{other vegetables,root vegetables} => {tropical fruit}",0.0123029994916116,0.259656652360515,0.047381799694967,2.47453796120704,121
"{root vegetables,tropical fruit} => {whole milk}",0.011997966446365,0.570048309178744,0.0210472801220132,2.23096900945999,118
"{tropical fruit,whole milk} => {root vegetables}",0.011997966446365,0.283653846153846,0.0422979156075242,2.60236527698048,118
"{soda,tropical fruit} => {yogurt}",0.00660904931367565,0.317073170731707,0.0208439247585155,2.27289696366351,65
"{soda,tropical fruit} => {rolls/buns}",0.00538891713268937,0.258536585365854,0.0208439247585155,1.405587239952,53
"{soda,tropical fruit} => {other vegetables}",0.00721911540416879,0.346341463414634,0.0208439247585155,1.78994655422119,71
"{soda,tropical fruit} => {whole milk}",0.00782918149466192,0.375609756097561,0.0208439247585155,1.47000475575786,77
"{tropical fruit,yogurt} => {rolls/buns}",0.00874428063040163,0.298611111111111,0.0292831723436706,1.623460628954,86
"{rolls/buns,tropical fruit} => {yogurt}",0.00874428063040163,0.355371900826446,0.0246059989832232,2.54743632990386,86
"{rolls/buns,yogurt} => {tropical fruit}",0.00874428063040163,0.254437869822485,0.0343670564311134,2.42480276134122,86
"{tropical fruit,yogurt} => {other vegetables}",0.0123029994916116,0.420138888888889,0.0292831723436706,2.17134312780989,121
"{other vegetables,tropical fruit} => {yogurt}",0.0123029994916116,0.342776203966006,0.0358922216573462,2.45714574781754,121
"{other vegetables,yogurt} => {tropical fruit}",0.0123029994916116,0.283372365339578,0.0434163701067616,2.7005496251112,121
"{tropical fruit,yogurt} => {whole milk}",0.0151499745805796,0.517361111111111,0.0292831723436706,2.02476980810894,149
"{tropical fruit,whole milk} => {yogurt}",0.0151499745805796,0.358173076923077,0.0422979156075241,2.56751618916797,149
"{whole milk,yogurt} => {tropical fruit}",0.0151499745805796,0.270417422867514,0.0560244026436197,2.57708852122286,149
"{rolls/buns,tropical fruit} => {other vegetables}",0.00782918149466192,0.318181818181818,0.0246059989832232,1.64441312759757,77
"{rolls/buns,tropical fruit} => {whole milk}",0.0109811896288765,0.446280991735537,0.0246059989832232,1.7465871682129,108
"{tropical fruit,whole milk} => {rolls/buns}",0.0109811896288765,0.259615384615385,0.0422979156075241,1.41145235361653,108
"{other vegetables,tropical fruit} => {whole milk}",0.0170818505338078,0.475920679886686,0.0358922216573462,1.86258650484901,168
"{tropical fruit,whole milk} => {other vegetables}",0.0170818505338078,0.403846153846154,0.0422979156075241,2.08713973887384,168
"{root vegetables,soda} => {other vegetables}",0.00823589222165735,0.442622950819672,0.0186070157600407,2.28754425712637,81
"{other vegetables,soda} => {root vegetables}",0.00823589222165735,0.251552795031056,0.0327402135231317,2.30785609993511,81
"{root vegetables,soda} => {whole milk}",0.00813421453990849,0.437158469945355,0.0186070157600407,1.71088481970257,80
"{root vegetables,yogurt} => {rolls/buns}",0.00721911540416879,0.279527559055118,0.0258261311642095,1.51970897916367,71
"{rolls/buns,root vegetables} => {yogurt}",0.00721911540416879,0.297071129707113,0.0243009659379766,2.12951498591068,71
"{root vegetables,yogurt} => {other vegetables}",0.0129130655821047,0.5,0.0258261311642095,2.58407777193904,127
"{other vegetables,root vegetables} => {yogurt}",0.0129130655821047,0.272532188841202,0.047381799694967,1.95361084347902,127
"{other vegetables,yogurt} => {root vegetables}",0.0129130655821047,0.297423887587822,0.0434163701067616,2.72869770002447,127
"{root vegetables,yogurt} => {whole milk}",0.0145399084900864,0.562992125984252,0.0258261311642095,2.20335358498015,143
"{root vegetables,whole milk} => {yogurt}",0.0145399084900864,0.297297297297297,0.0489069649211998,2.1311362382791,143
"{whole milk,yogurt} => {root vegetables}",0.0145399084900864,0.259528130671506,0.0560244026436197,2.38102534062898,143
"{rolls/buns,root vegetables} => {other vegetables}",0.0122013218098627,0.502092050209205,0.0243009659379766,2.59488981282582,120
"{other vegetables,root vegetables} => {rolls/buns}",0.0122013218098627,0.257510729613734,0.047381799694967,1.40000996448373,120
"{other vegetables,rolls/buns} => {root vegetables}",0.0122013218098627,0.286396181384248,0.0426029486527707,2.6275246678303,120
"{rolls/buns,root vegetables} => {whole milk}",0.012709710218607,0.523012552301255,0.0243009659379766,2.04688756541299,125
"{root vegetables,whole milk} => {rolls/buns}",0.012709710218607,0.25987525987526,0.0489069649211998,1.41286521883537,125
"{other vegetables,root vegetables} => {whole milk}",0.0231825114387392,0.489270386266094,0.047381799694967,1.91483257020575,228
"{root vegetables,whole milk} => {other vegetables}",0.0231825114387392,0.474012474012474,0.0489069649211998,2.44977019543494,228
"{other vegetables,whole milk} => {root vegetables}",0.0231825114387392,0.309782608695652,0.0748347737671581,2.84208204899416,228
"{soda,yogurt} => {rolls/buns}",0.00864260294865277,0.315985130111524,0.0273512963904423,1.71791805121439,85
"{rolls/buns,yogurt} => {soda}",0.00864260294865277,0.251479289940828,0.0343670564311134,1.44215674435455,85
"{soda,yogurt} => {other vegetables}",0.0083375699034062,0.304832713754647,0.0273512963904423,1.57542287954648,82
"{other vegetables,soda} => {yogurt}",0.0083375699034062,0.254658385093168,0.0327402135231317,1.82548485232602,82
"{soda,yogurt} => {whole milk}",0.0104728012201322,0.382899628252788,0.0273512963904423,1.49853475681105,103
"{soda,whole milk} => {yogurt}",0.0104728012201322,0.261421319796954,0.0400610066090493,1.87396405262613,103
"{rolls/buns,soda} => {other vegetables}",0.00986273512963904,0.257294429708223,0.0383324860193188,1.3297376333055,97
"{other vegetables,soda} => {rolls/buns}",0.00986273512963904,0.301242236024845,0.0327402135231317,1.63776527988079,97
"{other vegetables,soda} => {whole milk}",0.0139298423995933,0.425465838509317,0.0327402135231317,1.66512396408242,137
"{soda,whole milk} => {other vegetables}",0.0139298423995933,0.347715736040609,0.0400610066090493,1.79704900891192,137
"{rolls/buns,yogurt} => {other vegetables}",0.0114895780376207,0.334319526627219,0.0343670564311134,1.72781531496516,113
"{other vegetables,yogurt} => {rolls/buns}",0.0114895780376207,0.26463700234192,0.0434163701067616,1.4387534096367,113
"{other vegetables,rolls/buns} => {yogurt}",0.0114895780376207,0.269689737470167,0.0426029486527707,1.93323510788564,113
"{rolls/buns,yogurt} => {whole milk}",0.015556685307575,0.452662721893491,0.0343670564311134,1.77156302022383,153
"{whole milk,yogurt} => {rolls/buns}",0.015556685307575,0.277676950998185,0.0560244026436197,1.50964776841744,153
"{rolls/buns,whole milk} => {yogurt}",0.015556685307575,0.274685816876122,0.0566344687341129,1.969048840362,153
"{other vegetables,yogurt} => {whole milk}",0.0222674123029995,0.51288056206089,0.0434163701067616,2.00723451168677,219
"{whole milk,yogurt} => {other vegetables}",0.0222674123029995,0.397459165154265,0.0560244026436197,2.05413078785717,219
"{other vegetables,whole milk} => {yogurt}",0.0222674123029995,0.297554347826087,0.0748347737671581,2.13297887089618,219
"{other vegetables,rolls/buns} => {whole milk}",0.0178952719877987,0.420047732696897,0.0426029486527707,1.64391939955192,176
"{rolls/buns,whole milk} => {other vegetables}",0.0178952719877987,0.315978456014363,0.0566344687341129,1.63302580919667,176
"{fruit/vegetable juice,other vegetables,yogurt} => {whole milk}",0.00508388408744281,0.617283950617284,0.00823589222165735,2.41583273152447,50
"{fruit/vegetable juice,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.537634408602151,0.00945602440264362,2.77857824939682,50
"{fruit/vegetable juice,other vegetables,whole milk} => {yogurt}",0.00508388408744281,0.485436893203884,0.0104728012201322,3.47978997424212,50
"{other vegetables,root vegetables,whipped/sour cream} => {whole milk}",0.00518556176919166,0.607142857142857,0.00854092526690392,2.37614405093514,51
"{root vegetables,whipped/sour cream,whole milk} => {other vegetables}",0.00518556176919166,0.548387096774194,0.00945602440264362,2.83414981438476,51
"{other vegetables,whipped/sour cream,whole milk} => {root vegetables}",0.00518556176919166,0.354166666666667,0.0146415861718353,3.24928093905473,51
"{other vegetables,whipped/sour cream,yogurt} => {whole milk}",0.00559227249618709,0.55,0.0101677681748856,2.1525069637883,55
"{whipped/sour cream,whole milk,yogurt} => {other vegetables}",0.00559227249618709,0.514018691588785,0.0108795119471276,2.65652855059154,55
"{other vegetables,whipped/sour cream,whole milk} => {yogurt}",0.00559227249618709,0.381944444444444,0.0146415861718353,2.73791808390023,55
"{other vegetables,whole milk,yogurt} => {whipped/sour cream}",0.00559227249618709,0.251141552511416,0.0222674123029995,3.50351371482237,55
"{other vegetables,pip fruit,root vegetables} => {whole milk}",0.00549059481443823,0.675,0.00813421453990849,2.64171309192201,54
"{pip fruit,root vegetables,whole milk} => {other vegetables}",0.00549059481443823,0.613636363636364,0.00894763599389934,3.17136817465246,54
"{other vegetables,pip fruit,whole milk} => {root vegetables}",0.00549059481443823,0.406015037593985,0.0135231316725979,3.72496072270228,54
"{other vegetables,pip fruit,yogurt} => {whole milk}",0.00508388408744281,0.625,0.00813421453990849,2.44603064066852,50
"{pip fruit,whole milk,yogurt} => {other vegetables}",0.00508388408744281,0.531914893617021,0.00955770208439248,2.74901890631813,50
"{other vegetables,pip fruit,whole milk} => {yogurt}",0.00508388408744281,0.37593984962406,0.0135231316725979,2.69487494245819,50
"{citrus fruit,other vegetables,root vegetables} => {whole milk}",0.0057956278596848,0.558823529411765,0.0103711235383833,2.18703916106833,57
"{citrus fruit,root vegetables,whole milk} => {other vegetables}",0.0057956278596848,0.633333333333333,0.00915099135739705,3.27316517778946,57
"{citrus fruit,other vegetables,whole milk} => {root vegetables}",0.0057956278596848,0.4453125,0.0130147432638536,4.0854929454291,57
"{other vegetables,root vegetables,whole milk} => {citrus fruit}",0.0057956278596848,0.25,0.0231825114387392,3.0205773955774,57
"{root vegetables,tropical fruit,yogurt} => {whole milk}",0.00569395017793594,0.7,0.00813421453990849,2.73955431754875,56
"{root vegetables,tropical fruit,whole milk} => {yogurt}",0.00569395017793594,0.474576271186441,0.011997966446365,3.40193704600484,56
"{tropical fruit,whole milk,yogurt} => {root vegetables}",0.00569395017793594,0.375838926174497,0.0151499745805796,3.44811179004307,56
"{root vegetables,whole milk,yogurt} => {tropical fruit}",0.00569395017793594,0.391608391608392,0.0145399084900864,3.7320431506478,56
"{other vegetables,root vegetables,tropical fruit} => {whole milk}",0.00701576004067107,0.570247933884298,0.0123029994916116,2.23175027049426,69
"{root vegetables,tropical fruit,whole milk} => {other vegetables}",0.00701576004067107,0.584745762711864,0.011997966446365,3.02205705531854,69
"{other vegetables,tropical fruit,whole milk} => {root vegetables}",0.00701576004067107,0.410714285714286,0.0170818505338078,3.76807369402985,69
"{other vegetables,root vegetables,whole milk} => {tropical fruit}",0.00701576004067107,0.302631578947368,0.0231825114387392,2.88409067727458,69
"{other vegetables,tropical fruit,yogurt} => {whole milk}",0.00762582613116421,0.619834710743802,0.0123029994916116,2.4258155114068,75
"{tropical fruit,whole milk,yogurt} => {other vegetables}",0.00762582613116421,0.503355704697987,0.0151499745805796,2.60142057577756,75
"{other vegetables,tropical fruit,whole milk} => {yogurt}",0.00762582613116421,0.446428571428571,0.0170818505338078,3.2001639941691,75
"{other vegetables,whole milk,yogurt} => {tropical fruit}",0.00762582613116421,0.342465753424658,0.0222674123029995,3.2637119040034,75
"{other vegetables,root vegetables,yogurt} => {whole milk}",0.00782918149466192,0.606299212598425,0.0129130655821047,2.37284232228632,77
"{root vegetables,whole milk,yogurt} => {other vegetables}",0.00782918149466192,0.538461538461538,0.0145399084900864,2.78285298516512,77
"{other vegetables,root vegetables,whole milk} => {yogurt}",0.00782918149466192,0.337719298245614,0.0231825114387392,2.42089598997494,77
"{other vegetables,whole milk,yogurt} => {root vegetables}",0.00782918149466192,0.351598173515982,0.0222674123029995,3.22571645198664,77
"{other vegetables,rolls/buns,root vegetables} => {whole milk}",0.00620233858668022,0.508333333333333,0.0122013218098627,1.9894382544104,61
"{rolls/buns,root vegetables,whole milk} => {other vegetables}",0.00620233858668022,0.488,0.012709710218607,2.52205990541251,61
"{other vegetables,root vegetables,whole milk} => {rolls/buns}",0.00620233858668022,0.267543859649123,0.0231825114387392,1.45455713634556,61
"{other vegetables,rolls/buns,whole milk} => {root vegetables}",0.00620233858668022,0.346590909090909,0.0178952719877987,3.17977760345997,61
"{other vegetables,rolls/buns,yogurt} => {whole milk}",0.00599898322318251,0.52212389380531,0.0114895780376207,2.04340966795671,59
"{rolls/buns,whole milk,yogurt} => {other vegetables}",0.00599898322318251,0.38562091503268,0.015556685307575,1.99294886986148,59
"{other vegetables,whole milk,yogurt} => {rolls/buns}",0.00599898322318251,0.269406392694064,0.0222674123029995,1.46468317973804,59
"{other vegetables,rolls/buns,whole milk} => {yogurt}",0.00599898322318251,0.335227272727273,0.0178952719877987,2.40303223562152,59
